2019-11-18 20:03:30.566 [main] INFO  games.Slot - первый барабан - 2 второй - 1 третий - 6
2019-11-18 20:03:30.570 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2610$
2019-11-18 20:03:30.571 [main] INFO  games.Slot - У Вас 2610$, ставка - 10$
2019-11-18 20:03:30.571 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.571 [main] INFO  games.Slot - первый барабан - 3 второй - 2 третий - 3
2019-11-18 20:03:30.571 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2600$
2019-11-18 20:03:30.572 [main] INFO  games.Slot - У Вас 2600$, ставка - 10$
2019-11-18 20:03:30.572 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.572 [main] INFO  games.Slot - первый барабан - 3 второй - 4 третий - 3
2019-11-18 20:03:30.573 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2590$
2019-11-18 20:03:30.573 [main] INFO  games.Slot - У Вас 2590$, ставка - 10$
2019-11-18 20:03:30.573 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.574 [main] INFO  games.Slot - первый барабан - 3 второй - 5 третий - 5
2019-11-18 20:03:30.574 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2580$
2019-11-18 20:03:30.574 [main] INFO  games.Slot - У Вас 2580$, ставка - 10$
2019-11-18 20:03:30.575 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.575 [main] INFO  games.Slot - первый барабан - 4 второй - 4 третий - 3
2019-11-18 20:03:30.575 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2570$
2019-11-18 20:03:30.575 [main] INFO  games.Slot - У Вас 2570$, ставка - 10$
2019-11-18 20:03:30.575 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.576 [main] INFO  games.Slot - первый барабан - 4 второй - 5 третий - 2
2019-11-18 20:03:30.576 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2560$
2019-11-18 20:03:30.576 [main] INFO  games.Slot - У Вас 2560$, ставка - 10$
2019-11-18 20:03:30.577 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.577 [main] INFO  games.Slot - первый барабан - 0 второй - 1 третий - 0
2019-11-18 20:03:30.578 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2550$
2019-11-18 20:03:30.578 [main] INFO  games.Slot - У Вас 2550$, ставка - 10$
2019-11-18 20:03:30.578 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.578 [main] INFO  games.Slot - первый барабан - 4 второй - 3 третий - 3
2019-11-18 20:03:30.580 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2540$
2019-11-18 20:03:30.580 [main] INFO  games.Slot - У Вас 2540$, ставка - 10$
2019-11-18 20:03:30.582 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.582 [main] INFO  games.Slot - первый барабан - 2 второй - 5 третий - 5
2019-11-18 20:03:30.583 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2530$
2019-11-18 20:03:30.583 [main] INFO  games.Slot - У Вас 2530$, ставка - 10$
2019-11-18 20:03:30.583 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.584 [main] INFO  games.Slot - первый барабан - 4 второй - 0 третий - 5
2019-11-18 20:03:30.584 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2520$
2019-11-18 20:03:30.584 [main] INFO  games.Slot - У Вас 2520$, ставка - 10$
2019-11-18 20:03:30.585 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.585 [main] INFO  games.Slot - первый барабан - 4 второй - 6 третий - 5
2019-11-18 20:03:30.585 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2510$
2019-11-18 20:03:30.585 [main] INFO  games.Slot - У Вас 2510$, ставка - 10$
2019-11-18 20:03:30.586 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.586 [main] INFO  games.Slot - первый барабан - 2 второй - 3 третий - 2
2019-11-18 20:03:30.586 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2500$
2019-11-18 20:03:30.586 [main] INFO  games.Slot - У Вас 2500$, ставка - 10$
2019-11-18 20:03:30.587 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.587 [main] INFO  games.Slot - первый барабан - 6 второй - 4 третий - 6
2019-11-18 20:03:30.587 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2490$
2019-11-18 20:03:30.588 [main] INFO  games.Slot - У Вас 2490$, ставка - 10$
2019-11-18 20:03:30.588 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.588 [main] INFO  games.Slot - первый барабан - 2 второй - 4 третий - 4
2019-11-18 20:03:30.589 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2480$
2019-11-18 20:03:30.589 [main] INFO  games.Slot - У Вас 2480$, ставка - 10$
2019-11-18 20:03:30.589 [main] INFO  games.Slot - Крутим барабаны! Розыгриш принес следующие результаты:
2019-11-18 20:03:30.589 [main] INFO  games.Slot - первый барабан - 4 второй - 6 третий - 4
2019-11-18 20:03:30.590 [main] INFO  games.Slot - Проигрыш 10$, Ваш капитал теперь составляет: 2470$
2019-11-18 20:03:30.590 [main] INFO  games.Slot - У Вас 2470$, ставка - 10$
